Aerial,com.amazon.geo.client.maps.apk,smali/com/amazon/maps/here/routing/client/rest/response/HerePublicTransportType.smali,".field public static final enum AERIAL:Lcom/amazon/maps/here/routing/client/rest/response/HerePublicTransportType;","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Aerial,com.amazon.geo.client.maps.apk,smali/com/amazon/maps/here/routing/client/rest/response/HerePublicTransportType.smali,"sput-object v1, Lcom/amazon/maps/here/routing/client/rest/response/HerePublicTransportType;->AERIAL:Lcom/amazon/maps/here/routing/client/rest/response/HerePublicTransportType;","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Aerial,com.amazon.geo.client.maps.apk,smali/com/amazon/maps/model/routing/PublicTransportLine$Type.smali,"const-string v2, ""AERIAL""","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Aerial,com.amazon.geo.client.maps.apk,smali/com/amazon/maps/client/util/RoutingUtil$WhenMappings.smali,"sget-object v1, Lcom/amazon/maps/model/routing/PublicTransportLine$Type;->AERIAL:Lcom/amazon/maps/model/routing/PublicTransportLine$Type;","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Aerial,com.amazon.geo.client.maps.apk,smali/com/amazon/maps/client/util/PTLineTypeResourceMap.smali,"sget-object v1, Lcom/amazon/maps/model/routing/PublicTransportLine$Type;->AERIAL:Lcom/amazon/maps/model/routing/PublicTransportLine$Type;","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Aerial,com.amazon.geo.client.maps.apk,smali/com/amazon/maps/model/routing/PublicTransportLine$Type.smali,"sput-object v1, Lcom/amazon/maps/model/routing/PublicTransportLine$Type;->AERIAL:Lcom/amazon/maps/model/routing/PublicTransportLine$Type;","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Aerial,com.amazon.geo.client.maps.apk,smali/com/amazon/maps/here/routing/client/rest/response/HerePublicTransportType.smali,"""AERIAL"",","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Aerial,com.amazon.geo.client.maps.apk,smali/com/amazon/maps/model/routing/PublicTransportLine$Type.smali,".field public static final enum AERIAL:Lcom/amazon/maps/model/routing/PublicTransportLine$Type;","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Aerial,com.amazon.geo.client.maps.apk,smali/com/amazon/maps/model/routing/PublicTransportLine$Type.smali,"""AERIAL"",","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Aerial,com.amazon.geo.client.maps.apk,smali/com/amazon/maps/here/routing/client/rest/response/HerePublicTransportType.smali,"const-string v2, ""AERIAL""","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Aerial,MapsSdkV3-release.apk,assets/style/common/sources.yaml,"url: https://1.aerial.maps.ls.hereapi.com/maptile/2.1/maptile/newest/satellite.day/{z}/{x}/{y}/512/png8","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Aerial,com.amazon.geo.client.maps.apk,smali/com/amazon/maps/here/routing/client/rest/response/HerePublicTransportType.smali,"name = ""aerial""","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Aloha,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"alohateens.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Aloha,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"alohaporn.pro","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Aloha,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"alohatube.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Aloha,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"alohaporn.tube","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Anna,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"pussyanna.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Anna,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"forum.boundanna.net","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Anna,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"annapolis.bedpage.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Anna,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"grannarium.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Anna,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"annabellasescorts.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Anna,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"wannawatchme.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Aurora,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"aurora-pro.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Aurora,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"sec.aurora-pro.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Bruce,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"trssl1.bruceleadx.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Bruce,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"tr2ck.bruceleadx2.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Bruce,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"tr4ck.bruceleadx2.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Bruce,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"track.bruceleadx2.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Bruce,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"tr9ck.bruceleadx2.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Cedar,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"cedar-rapids.skipthegames.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Christie,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"christiestoybox.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Diana,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"dianamovies.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Diana,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"nudediana.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Diana,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"dianapost.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Disco,com.amazon.geo.client.maps.apk,smali/com/amazon/geo/keymanagement/KeyManagementClient.smali,".field private static final BINDER_DISCONNETED:I = 0x3","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Disco,com.amazon.geo.client.maps.apk,smali/com/amazon/geo/keymanagement/KeyManagementClient$Companion.smali,"""BINDER_DISCONNETED"",","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Disco,MapsSdkV3-KMSClient-release.apk,smali/com/amazon/geo/keymanagement/KeyManagementClient$Companion.smali,"""BINDER_DISCONNETED"",","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Disco,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"ikemen-xvideos.disco-styles.net","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Disco,MapsSdkV3-KMSClient-release.apk,smali/com/amazon/geo/keymanagement/KeyManagementClient.smali,".field private static final BINDER_DISCONNETED:I = 0x3","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Dylan,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"ladylana.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Eagle,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"porneagle.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Edith,com.amazon.kindle.apk,smali/com/amazon/android/docviewer/annotations/DefaultDocViewerAnnotationManager.smali,"invoke-virtual/range {v0 .. v7}, Lcom/amazon/android/docviewer/annotations/DefaultDocViewerAnnotationManager;->addOrEditHighlight(IIIILjava/util/Map;ZLjava/lang/String;)Lcom/amazon/kindle/model/sync/annotation/IAnnotation;","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Edith,com.amazon.kindle.apk,smali/com/amazon/android/docviewer/annotations/DefaultDocViewerAnnotationManager.smali,".method addOrEditHighlight(IIIILjava/util/Map;ZLjava/lang/String;)Lcom/amazon/kindle/model/sync/annotation/IAnnotation;","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Edith,com.amazon.kindle.apk,smali/com/amazon/android/docviewer/annotations/DefaultDocViewerAnnotationManager.smali,"invoke-virtual/range {v11 .. v18}, Lcom/amazon/android/docviewer/annotations/DefaultDocViewerAnnotationManager;->addOrEditHighlight(IIIILjava/util/Map;ZLjava/lang/String;)Lcom/amazon/kindle/model/sync/annotation/IAnnotation;","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Genie,TabletSystemUI.apk,smali/com/amazon/systemui/utils/SmartHomeLauncherHelper.smali,"const-string v2, ""com.amazon.smartgenie.activity.MainActivity""","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Genie,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"sexdollgenie.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Genie,TabletSystemUI.apk,smali/com/amazon/systemui/utils/SmartHomeLauncherHelper.smali,"const-string v1, ""com.amazon.smartgenie""","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Hailey,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"galleries.haileyshideaway.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Hana,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"hananude.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Hana,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"thanatos.net","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Hana,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"hnahanashi-ero.net","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Harmony,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"harmonystore.co.uk","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Harmony,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"harmonyvision.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Harmony,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"galleries.harmonyvision.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Hive,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"track.thrivehivetracking.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Hive,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"sexyhive.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Hive,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"pornhive.tv","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Hudson,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"hudson-valley.skipthegames.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Hudson,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"hudsonvalley.bedpage.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Imperia,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"imperia-of-hentai.net","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Jade,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"jadedvideo.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Jade,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"jade-net-home.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Jarvis,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"jarviscity.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
Jasmin,com.amazon.cloud9.contentservice.apk,res/raw/blacklisted_domains.txt,"jasmin.com","Amazon/maverick/maverick:7.0/PS7315/1924N:user/amz-p,release-keys",2020-06-04 01:21:16,2020-06-04 05:10:07
